review_rank,candidate_id,image_id,run_date,candidate_time,candidate_x,candidate_y,next_action,suggested_label,context_status,context_opus_id,context_time,context_filter,context_duration_seconds,delta_minutes,context_center_resolution_km_px
41,1357658284-0195,N1357658284,2001-01-08,2001-01-08T15:04:41.200,713.61,689.45,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357658430,2001-01-08T15:08:29.206,GRN,18,3.80,78.69134
41,1357658284-0195,N1357658284,2001-01-08,2001-01-08T15:04:41.200,713.61,689.45,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357658567,2001-01-08T15:10:08.209,BL2,56,5.45,78.6965
41,1357658284-0195,N1357658284,2001-01-08,2001-01-08T15:04:41.200,713.61,689.45,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357658704,2001-01-08T15:12:25.216,UV3,56,7.73,78.70248
41,1357658284-0195,N1357658284,2001-01-08,2001-01-08T15:04:41.200,713.61,689.45,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357658882,2001-01-08T15:15:53.223,CB2,26,11.20,78.71091
41,1357658284-0195,N1357658284,2001-01-08,2001-01-08T15:04:41.200,713.61,689.45,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357658971,2001-01-08T15:17:22.226,UV3,26,12.68,78.7148
42,1358105418-1483,N1358105418,2001-01-13,2001-01-13T19:17:24.095,28.87,888.11,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358105660,2001-01-13T19:22:16.105,RED,18,4.87,100.54866
42,1358105418-1483,N1358105418,2001-01-13,2001-01-13T19:17:24.095,28.87,888.11,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358105733,2001-01-13T19:23:29.109,GRN,18,6.08,100.55252
42,1358105418-1483,N1358105418,2001-01-13,2001-01-13T19:17:24.095,28.87,888.11,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358105870,2001-01-13T19:25:08.112,BL2,56,7.73,100.55876
42,1358105418-1483,N1358105418,2001-01-13,2001-01-13T19:17:24.095,28.87,888.11,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358106007,2001-01-13T19:27:25.119,UV3,56,10.02,100.56601
42,1358105418-1483,N1358105418,2001-01-13,2001-01-13T19:17:24.095,28.87,888.11,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358106185,2001-01-13T19:30:53.125,CB2,26,13.48,100.57622
42,1358105418-1483,N1358105418,2001-01-13,2001-01-13T19:17:24.095,28.87,888.11,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358106274,2001-01-13T19:32:22.128,UV3,26,14.97,100.58093
43,1357667285-0063,N1357667285,2001-01-08,2001-01-08T17:34:42.137,164.06,271.23,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667358,2001-01-08T17:37:17.141,RED,18,2.58,79.08247
43,1357667285-0063,N1357667285,2001-01-08,2001-01-08T17:34:42.137,164.06,271.23,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667431,2001-01-08T17:38:30.144,GRN,18,3.80,79.08568
43,1357667285-0063,N1357667285,2001-01-08,2001-01-08T17:34:42.137,164.06,271.23,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667568,2001-01-08T17:40:09.147,BL2,56,5.45,79.09087
43,1357667285-0063,N1357667285,2001-01-08,2001-01-08T17:34:42.137,164.06,271.23,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667705,2001-01-08T17:42:26.154,UV3,56,7.73,79.09689
43,1357667285-0063,N1357667285,2001-01-08,2001-01-08T17:34:42.137,164.06,271.23,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667883,2001-01-08T17:45:54.160,CB2,26,11.20,79.10537
43,1357667285-0063,N1357667285,2001-01-08,2001-01-08T17:34:42.137,164.06,271.23,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667972,2001-01-08T17:47:23.164,UV3,26,12.68,79.10928
44,1357646415-0076,N1357646415,2001-01-08,2001-01-08T11:47:24.274,689.56,470.36,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357646657,2001-01-08T11:52:16.284,RED,18,4.87,78.17918
44,1357646415-0076,N1357646415,2001-01-08,2001-01-08T11:47:24.274,689.56,470.36,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357646730,2001-01-08T11:53:29.287,GRN,18,6.08,78.18234
44,1357646415-0076,N1357646415,2001-01-08,2001-01-08T11:47:24.274,689.56,470.36,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357646867,2001-01-08T11:55:08.290,BL2,56,7.73,78.18746
44,1357646415-0076,N1357646415,2001-01-08,2001-01-08T11:47:24.274,689.56,470.36,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357647004,2001-01-08T11:57:25.297,UV3,56,10.02,78.19339
44,1357646415-0076,N1357646415,2001-01-08,2001-01-08T11:47:24.274,689.56,470.36,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357647182,2001-01-08T12:00:53.304,CB2,26,13.48,78.20176
44,1357646415-0076,N1357646415,2001-01-08,2001-01-08T11:47:24.274,689.56,470.36,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357647271,2001-01-08T12:02:22.307,UV3,26,14.97,78.20562
45,1358114587-0079,N1358114587,2001-01-13,2001-01-13T21:49:41.040,259.57,429.91,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358114660,2001-01-13T21:52:16.043,RED,18,2.58,101.02522
45,1358114587-0079,N1358114587,2001-01-13,2001-01-13T21:49:41.040,259.57,429.91,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358114733,2001-01-13T21:53:29.046,GRN,18,3.80,101.02909
45,1358114587-0079,N1358114587,2001-01-13,2001-01-13T21:49:41.040,259.57,429.91,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358114870,2001-01-13T21:55:08.049,BL2,56,5.45,101.03534
45,1358114587-0079,N1358114587,2001-01-13,2001-01-13T21:49:41.040,259.57,429.91,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358115007,2001-01-13T21:57:25.056,UV3,56,7.73,101.04261
45,1358114587-0079,N1358114587,2001-01-13,2001-01-13T21:49:41.040,259.57,429.91,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358115185,2001-01-13T22:00:53.063,CB2,26,11.20,101.05284
45,1358114587-0079,N1358114587,2001-01-13,2001-01-13T21:49:41.040,259.57,429.91,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358115274,2001-01-13T22:02:22.066,UV3,26,12.68,101.05756
46,1357628584-0070,N1357628584,2001-01-08,2001-01-08T06:49:41.405,939.70,418.53,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357628657,2001-01-08T06:52:16.409,RED,18,2.58,77.40425
46,1357628584-0070,N1357628584,2001-01-08,2001-01-08T06:49:41.405,939.70,418.53,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357628730,2001-01-08T06:53:29.412,GRN,18,3.80,77.40738
46,1357628584-0070,N1357628584,2001-01-08,2001-01-08T06:49:41.405,939.70,418.53,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357628867,2001-01-08T06:55:08.415,BL2,56,5.45,77.41242
46,1357628584-0070,N1357628584,2001-01-08,2001-01-08T06:49:41.405,939.70,418.53,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357629004,2001-01-08T06:57:25.422,UV3,56,7.73,77.41829
46,1357628584-0070,N1357628584,2001-01-08,2001-01-08T06:49:41.405,939.70,418.53,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357629182,2001-01-08T07:00:53.428,CB2,26,11.20,77.42654
46,1357628584-0070,N1357628584,2001-01-08,2001-01-08T06:49:41.405,939.70,418.53,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357629271,2001-01-08T07:02:22.432,UV3,26,12.68,77.43035
47,1357352003-0194,N1357352003,2001-01-05,2001-01-05T02:01:10.293,380.15,543.48,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357351323,2001-01-05T01:50:19.106,MT3,3.2,10.85,133.92461
47,1357352003-0194,N1357352003,2001-01-05,2001-01-05T02:01:10.293,380.15,543.48,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357351283,2001-01-05T01:49:40.798,MT2,1.5,11.49,66.96106
47,1357352003-0194,N1357352003,2001-01-05,2001-01-05T02:01:10.293,380.15,543.48,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357351246,2001-01-05T01:49:04.407,CB2,1.2,12.10,66.9599
47,1357352003-0194,N1357352003,2001-01-05,2001-01-05T02:01:10.293,380.15,543.48,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357351209,2001-01-05T01:48:27.839,BL1,0.46,12.71,66.95873
47,1357352003-0194,N1357352003,2001-01-05,2001-01-05T02:01:10.293,380.15,543.48,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357350993,2001-01-05T01:44:49.108,MT3,3.2,16.35,133.90369
47,1357352003-0194,N1357352003,2001-01-05,2001-01-05T02:01:10.293,380.15,543.48,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357350953,2001-01-05T01:44:10.800,MT2,1.5,16.99,66.9506
47,1357352003-0194,N1357352003,2001-01-05,2001-01-05T02:01:10.293,380.15,543.48,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357350916,2001-01-05T01:43:34.405,CB2,1.2,17.60,66.94945
47,1357352003-0194,N1357352003,2001-01-05,2001-01-05T02:01:10.293,380.15,543.48,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357350879,2001-01-05T01:42:57.921,BL1,0.38,18.21,66.94828
47,1357352003-0194,N1357352003,2001-01-05,2001-01-05T02:01:10.293,380.15,543.48,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357353152,2001-01-05T02:20:50.825,BL1,0.46,19.68,67.02042
48,1357637415-0069,N1357637415,2001-01-08,2001-01-08T09:17:24.336,95.74,471.57,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357637657,2001-01-08T09:22:16.346,RED,18,4.87,77.79047
48,1357637415-0069,N1357637415,2001-01-08,2001-01-08T09:17:24.336,95.74,471.57,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357637730,2001-01-08T09:23:29.350,GRN,18,6.08,77.79362
48,1357637415-0069,N1357637415,2001-01-08,2001-01-08T09:17:24.336,95.74,471.57,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357637867,2001-01-08T09:25:08.353,BL2,56,7.73,77.7987
48,1357637415-0069,N1357637415,2001-01-08,2001-01-08T09:17:24.336,95.74,471.57,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357638004,2001-01-08T09:27:25.359,UV3,56,10.02,77.8046
48,1357637415-0069,N1357637415,2001-01-08,2001-01-08T09:17:24.336,95.74,471.57,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357638182,2001-01-08T09:30:53.366,CB2,26,13.48,77.81291
48,1357637415-0069,N1357637415,2001-01-08,2001-01-08T09:17:24.336,95.74,471.57,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357638271,2001-01-08T09:32:22.369,UV3,26,14.97,77.81674
49,1357665093-0016,N1357665093,2001-01-08,2001-01-08T16:59:18.176,807.46,164.30,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357665182,2001-01-08T17:00:53.179,CB2,26,1.58,78.98675
49,1357665093-0016,N1357665093,2001-01-08,2001-01-08T16:59:18.176,807.46,164.30,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357665004,2001-01-08T16:57:25.173,UV3,56,1.88,78.97829
49,1357665093-0016,N1357665093,2001-01-08,2001-01-08T16:59:18.176,807.46,164.30,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357665271,2001-01-08T17:02:22.182,UV3,26,3.07,78.99066
49,1357665093-0016,N1357665093,2001-01-08,2001-01-08T16:59:18.176,807.46,164.30,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357664867,2001-01-08T16:55:08.166,BL2,56,4.17,78.97228
49,1357665093-0016,N1357665093,2001-01-08,2001-01-08T16:59:18.176,807.46,164.30,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357664730,2001-01-08T16:53:29.163,GRN,18,5.82,78.9671
49,1357665093-0016,N1357665093,2001-01-08,2001-01-08T16:59:18.176,807.46,164.30,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357664657,2001-01-08T16:52:16.159,RED,18,7.03,78.9639
50,1357685285-0112,N1357685285,2001-01-08,2001-01-08T22:34:42.013,474.82,382.50,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685358,2001-01-08T22:37:17.016,RED,18,2.58,79.87805
50,1357685285-0112,N1357685285,2001-01-08,2001-01-08T22:34:42.013,474.82,382.50,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685431,2001-01-08T22:38:30.019,GRN,18,3.80,79.8813
50,1357685285-0112,N1357685285,2001-01-08,2001-01-08T22:34:42.013,474.82,382.50,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685568,2001-01-08T22:40:09.022,BL2,56,5.45,79.88655
50,1357685285-0112,N1357685285,2001-01-08,2001-01-08T22:34:42.013,474.82,382.50,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685705,2001-01-08T22:42:26.029,UV3,56,7.73,79.89264
50,1357685285-0112,N1357685285,2001-01-08,2001-01-08T22:34:42.013,474.82,382.50,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685883,2001-01-08T22:45:54.036,CB2,26,11.20,79.90122
50,1357685285-0112,N1357685285,2001-01-08,2001-01-08T22:34:42.013,474.82,382.50,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685972,2001-01-08T22:47:23.039,UV3,26,12.68,79.90518
51,1357682416-0008,N1357682416,2001-01-08,2001-01-08T21:47:25.025,428.07,73.69,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357682658,2001-01-08T21:52:17.035,RED,18,4.87,79.75813
51,1357682416-0008,N1357682416,2001-01-08,2001-01-08T21:47:25.025,428.07,73.69,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357682731,2001-01-08T21:53:30.038,GRN,18,6.08,79.76137
51,1357682416-0008,N1357682416,2001-01-08,2001-01-08T21:47:25.025,428.07,73.69,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357682868,2001-01-08T21:55:09.041,BL2,56,7.73,79.7666
51,1357682416-0008,N1357682416,2001-01-08,2001-01-08T21:47:25.025,428.07,73.69,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357683005,2001-01-08T21:57:26.048,UV3,56,10.02,79.77269
51,1357682416-0008,N1357682416,2001-01-08,2001-01-08T21:47:25.025,428.07,73.69,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357683183,2001-01-08T22:00:54.054,CB2,26,13.48,79.78125
51,1357682416-0008,N1357682416,2001-01-08,2001-01-08T21:47:25.025,428.07,73.69,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357683272,2001-01-08T22:02:23.058,UV3,26,14.97,79.78521
52,1357685285-0093,N1357685285,2001-01-08,2001-01-08T22:34:42.013,504.70,306.29,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685358,2001-01-08T22:37:17.016,RED,18,2.58,79.87805
52,1357685285-0093,N1357685285,2001-01-08,2001-01-08T22:34:42.013,504.70,306.29,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685431,2001-01-08T22:38:30.019,GRN,18,3.80,79.8813
52,1357685285-0093,N1357685285,2001-01-08,2001-01-08T22:34:42.013,504.70,306.29,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685568,2001-01-08T22:40:09.022,BL2,56,5.45,79.88655
52,1357685285-0093,N1357685285,2001-01-08,2001-01-08T22:34:42.013,504.70,306.29,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685705,2001-01-08T22:42:26.029,UV3,56,7.73,79.89264
52,1357685285-0093,N1357685285,2001-01-08,2001-01-08T22:34:42.013,504.70,306.29,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685883,2001-01-08T22:45:54.036,CB2,26,11.20,79.90122
52,1357685285-0093,N1357685285,2001-01-08,2001-01-08T22:34:42.013,504.70,306.29,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685972,2001-01-08T22:47:23.039,UV3,26,12.68,79.90518
53,1357352003-0192,N1357352003,2001-01-05,2001-01-05T02:01:10.293,823.83,535.84,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357351323,2001-01-05T01:50:19.106,MT3,3.2,10.85,133.92461
53,1357352003-0192,N1357352003,2001-01-05,2001-01-05T02:01:10.293,823.83,535.84,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357351283,2001-01-05T01:49:40.798,MT2,1.5,11.49,66.96106
53,1357352003-0192,N1357352003,2001-01-05,2001-01-05T02:01:10.293,823.83,535.84,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357351246,2001-01-05T01:49:04.407,CB2,1.2,12.10,66.9599
53,1357352003-0192,N1357352003,2001-01-05,2001-01-05T02:01:10.293,823.83,535.84,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357351209,2001-01-05T01:48:27.839,BL1,0.46,12.71,66.95873
53,1357352003-0192,N1357352003,2001-01-05,2001-01-05T02:01:10.293,823.83,535.84,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357350993,2001-01-05T01:44:49.108,MT3,3.2,16.35,133.90369
53,1357352003-0192,N1357352003,2001-01-05,2001-01-05T02:01:10.293,823.83,535.84,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357350953,2001-01-05T01:44:10.800,MT2,1.5,16.99,66.9506
53,1357352003-0192,N1357352003,2001-01-05,2001-01-05T02:01:10.293,823.83,535.84,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357350916,2001-01-05T01:43:34.405,CB2,1.2,17.60,66.94945
53,1357352003-0192,N1357352003,2001-01-05,2001-01-05T02:01:10.293,823.83,535.84,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357350879,2001-01-05T01:42:57.921,BL1,0.38,18.21,66.94828
53,1357352003-0192,N1357352003,2001-01-05,2001-01-05T02:01:10.293,823.83,535.84,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357353152,2001-01-05T02:20:50.825,BL1,0.46,19.68,67.02042
54,1357667116-1600,N1357667116,2001-01-08,2001-01-08T17:32:25.131,367.96,1009.04,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667358,2001-01-08T17:37:17.141,RED,18,4.87,79.08247
54,1357667116-1600,N1357667116,2001-01-08,2001-01-08T17:32:25.131,367.96,1009.04,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667431,2001-01-08T17:38:30.144,GRN,18,6.08,79.08568
54,1357667116-1600,N1357667116,2001-01-08,2001-01-08T17:32:25.131,367.96,1009.04,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667568,2001-01-08T17:40:09.147,BL2,56,7.73,79.09087
54,1357667116-1600,N1357667116,2001-01-08,2001-01-08T17:32:25.131,367.96,1009.04,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667705,2001-01-08T17:42:26.154,UV3,56,10.02,79.09689
54,1357667116-1600,N1357667116,2001-01-08,2001-01-08T17:32:25.131,367.96,1009.04,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667883,2001-01-08T17:45:54.160,CB2,26,13.48,79.10537
54,1357667116-1600,N1357667116,2001-01-08,2001-01-08T17:32:25.131,367.96,1009.04,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667972,2001-01-08T17:47:23.164,UV3,26,14.97,79.10928
55,1357674094-0052,N1357674094,2001-01-08,2001-01-08T19:29:19.113,316.82,479.90,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357674183,2001-01-08T19:30:54.117,CB2,26,1.58,79.38286
55,1357674094-0052,N1357674094,2001-01-08,2001-01-08T19:29:19.113,316.82,479.90,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357674005,2001-01-08T19:27:26.110,UV3,56,1.88,79.37434
55,1357674094-0052,N1357674094,2001-01-08,2001-01-08T19:29:19.113,316.82,479.90,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357674272,2001-01-08T19:32:23.120,UV3,26,3.07,79.38679
55,1357674094-0052,N1357674094,2001-01-08,2001-01-08T19:29:19.113,316.82,479.90,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357673868,2001-01-08T19:25:09.103,BL2,56,4.17,79.3683
55,1357674094-0052,N1357674094,2001-01-08,2001-01-08T19:29:19.113,316.82,479.90,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357673731,2001-01-08T19:23:30.100,GRN,18,5.82,79.36309
55,1357674094-0052,N1357674094,2001-01-08,2001-01-08T19:29:19.113,316.82,479.90,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357673658,2001-01-08T19:22:17.097,RED,18,7.03,79.35987
56,1357638093-0061,N1357638093,2001-01-08,2001-01-08T09:29:18.363,717.61,548.63,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357638182,2001-01-08T09:30:53.366,CB2,26,1.58,77.81291
56,1357638093-0061,N1357638093,2001-01-08,2001-01-08T09:29:18.363,717.61,548.63,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357638004,2001-01-08T09:27:25.359,UV3,56,1.88,77.8046
56,1357638093-0061,N1357638093,2001-01-08,2001-01-08T09:29:18.363,717.61,548.63,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357638271,2001-01-08T09:32:22.369,UV3,26,3.07,77.81674
56,1357638093-0061,N1357638093,2001-01-08,2001-01-08T09:29:18.363,717.61,548.63,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357637867,2001-01-08T09:25:08.353,BL2,56,4.17,77.7987
56,1357638093-0061,N1357638093,2001-01-08,2001-01-08T09:29:18.363,717.61,548.63,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357637730,2001-01-08T09:23:29.350,GRN,18,5.82,77.79362
56,1357638093-0061,N1357638093,2001-01-08,2001-01-08T09:29:18.363,717.61,548.63,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357637657,2001-01-08T09:22:16.346,RED,18,7.03,77.79047
57,1357667285-0006,N1357667285,2001-01-08,2001-01-08T17:34:42.137,164.95,31.31,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667358,2001-01-08T17:37:17.141,RED,18,2.58,79.08247
57,1357667285-0006,N1357667285,2001-01-08,2001-01-08T17:34:42.137,164.95,31.31,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667431,2001-01-08T17:38:30.144,GRN,18,3.80,79.08568
57,1357667285-0006,N1357667285,2001-01-08,2001-01-08T17:34:42.137,164.95,31.31,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667568,2001-01-08T17:40:09.147,BL2,56,5.45,79.09087
57,1357667285-0006,N1357667285,2001-01-08,2001-01-08T17:34:42.137,164.95,31.31,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667705,2001-01-08T17:42:26.154,UV3,56,7.73,79.09689
57,1357667285-0006,N1357667285,2001-01-08,2001-01-08T17:34:42.137,164.95,31.31,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667883,2001-01-08T17:45:54.160,CB2,26,11.20,79.10537
57,1357667285-0006,N1357667285,2001-01-08,2001-01-08T17:34:42.137,164.95,31.31,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667972,2001-01-08T17:47:23.164,UV3,26,12.68,79.10928
58,1357667794-0108,N1357667794,2001-01-08,2001-01-08T17:44:19.157,895.25,681.83,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667883,2001-01-08T17:45:54.160,CB2,26,1.58,79.10537
58,1357667794-0108,N1357667794,2001-01-08,2001-01-08T17:44:19.157,895.25,681.83,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667705,2001-01-08T17:42:26.154,UV3,56,1.88,79.09689
58,1357667794-0108,N1357667794,2001-01-08,2001-01-08T17:44:19.157,895.25,681.83,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667972,2001-01-08T17:47:23.164,UV3,26,3.07,79.10928
58,1357667794-0108,N1357667794,2001-01-08,2001-01-08T17:44:19.157,895.25,681.83,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667568,2001-01-08T17:40:09.147,BL2,56,4.17,79.09087
58,1357667794-0108,N1357667794,2001-01-08,2001-01-08T17:44:19.157,895.25,681.83,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667431,2001-01-08T17:38:30.144,GRN,18,5.82,79.08568
58,1357667794-0108,N1357667794,2001-01-08,2001-01-08T17:44:19.157,895.25,681.83,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357667358,2001-01-08T17:37:17.141,RED,18,7.03,79.08247
59,1357685285-0055,N1357685285,2001-01-08,2001-01-08T22:34:42.013,906.18,154.87,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685358,2001-01-08T22:37:17.016,RED,18,2.58,79.87805
59,1357685285-0055,N1357685285,2001-01-08,2001-01-08T22:34:42.013,906.18,154.87,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685431,2001-01-08T22:38:30.019,GRN,18,3.80,79.8813
59,1357685285-0055,N1357685285,2001-01-08,2001-01-08T22:34:42.013,906.18,154.87,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685568,2001-01-08T22:40:09.022,BL2,56,5.45,79.88655
59,1357685285-0055,N1357685285,2001-01-08,2001-01-08T22:34:42.013,906.18,154.87,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685705,2001-01-08T22:42:26.029,UV3,56,7.73,79.89264
59,1357685285-0055,N1357685285,2001-01-08,2001-01-08T22:34:42.013,906.18,154.87,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685883,2001-01-08T22:45:54.036,CB2,26,11.20,79.90122
59,1357685285-0055,N1357685285,2001-01-08,2001-01-08T22:34:42.013,906.18,154.87,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357685972,2001-01-08T22:47:23.039,UV3,26,12.68,79.90518
60,1357664584-0715,N1357664584,2001-01-08,2001-01-08T16:49:41.156,153.93,752.40,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357664657,2001-01-08T16:52:16.159,RED,18,2.58,78.9639
60,1357664584-0715,N1357664584,2001-01-08,2001-01-08T16:49:41.156,153.93,752.40,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357664730,2001-01-08T16:53:29.163,GRN,18,3.80,78.9671
60,1357664584-0715,N1357664584,2001-01-08,2001-01-08T16:49:41.156,153.93,752.40,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357664867,2001-01-08T16:55:08.166,BL2,56,5.45,78.97228
