run_date,track_id,frame_count,first_frame_index,last_frame_index,first_image_id,last_image_id,start_time,end_time,start_x,start_y,end_x,end_y,net_dx_px,net_dy_px,median_x,median_y,median_peak_snr,mean_step_px,step_cv,motion_consistency,candidate_score,reason,candidate_ids
2001-01-13,T1664,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,414.36,866.30,446.84,797.03,32.48,-69.27,444.45,836.37,10.27,40.93,0.037,0.963,0.6899,"3 frame(s); median area 5.0 px; net motion dx=32.5, dy=-69.3; flags: none",1358114418-1139|1358114587-0740|1358115096-0346
2001-01-13,T1685,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,360.97,906.67,409.59,827.48,48.62,-79.19,409.59,877.09,10.10,58.84,0.135,0.865,0.6893,"3 frame(s); median area 6.0 px; net motion dx=48.6, dy=-79.2; flags: none",1358114418-1651|1358114587-1073|1358115096-0561
2001-01-13,T1975,3,22,24,N1358117118,N1358117796,2001-01-13T22:32:24.014,2001-01-13T22:44:18.041,446.35,941.73,462.94,942.98,16.59,1.25,454.45,941.73,9.86,22.17,0.029,0.971,0.6893,"3 frame(s); median area 5.0 px; net motion dx=16.6, dy=1.3; flags: none",1358117118-0264|1358117287-0315|1358117796-0118
2001-01-13,T1671,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,410.20,876.10,435.65,802.65,25.45,-73.45,435.65,848.32,11.71,42.05,0.086,0.914,0.6862,"3 frame(s); median area 5.0 px; net motion dx=25.4, dy=-73.5; flags: none",1358114418-1264|1358114587-0836|1358115096-0384
2001-01-13,T1625,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,335.39,788.65,353.94,805.16,18.55,16.51,335.39,797.99,10.40,54.86,0.164,0.836,0.6839,"3 frame(s); median area 6.0 px; net motion dx=18.5, dy=16.5; flags: none",1358114418-0422|1358114587-0461|1358115096-0394
2001-01-13,T1686,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,358.16,909.81,388.85,829.02,30.69,-80.79,388.85,888.26,9.61,60.90,0.045,0.955,0.6839,"3 frame(s); median area 5.0 px; net motion dx=30.7, dy=-80.8; flags: none",1358114418-1694|1358114587-1138|1358115096-0583
2001-01-13,T1108,3,11,13,N1358105418,N1358106096,2001-01-13T19:17:24.095,2001-01-13T19:29:18.122,988.43,992.75,986.79,896.38,-1.64,-96.37,988.36,947.68,10.36,48.20,0.065,0.935,0.6834,"3 frame(s); median area 5.0 px; net motion dx=-1.6, dy=-96.4; flags: none",1358105418-2694|1358105587-1419|1358106096-1769
2001-01-13,T1609,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,407.08,753.67,444.03,741.86,36.95,-11.81,418.38,741.86,11.40,24.51,0.090,0.910,0.6834,"3 frame(s); median area 5.0 px; net motion dx=37.0, dy=-11.8; flags: none",1358114418-0240|1358114587-0226|1358115096-0106
2001-01-13,T1592,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,539.23,429.49,540.40,426.20,1.17,-3.29,539.23,429.33,14.73,2.76,0.475,0.525,0.6823,"3 frame(s); median area 37.0 px; net motion dx=1.2, dy=-3.3; flags: none",1358114418-0068|1358114587-0076|1358115096-0047
2001-01-13,T1096,3,11,13,N1358105418,N1358106096,2001-01-13T19:17:24.095,2001-01-13T19:29:18.122,989.05,951.31,953.18,877.17,-35.87,-74.14,989.05,909.38,10.50,45.40,0.076,0.924,0.6814,"3 frame(s); median area 5.0 px; net motion dx=-35.9, dy=-74.1; flags: none",1358105418-2389|1358105587-1295|1358106096-1365
2001-01-13,T1595,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,228.71,643.41,211.00,544.42,-17.71,-98.99,228.71,611.97,22.12,55.89,0.360,0.640,0.6803,"3 frame(s); median area 5.0 px; net motion dx=-17.7, dy=-99.0; flags: none",1358114418-0111|1358114587-0125|1358115096-0061
2001-01-13,T2008,3,22,24,N1358117118,N1358117796,2001-01-13T22:32:24.014,2001-01-13T22:44:18.041,390.16,1007.57,428.15,998.00,37.99,-9.57,413.20,1006.60,8.25,20.15,0.144,0.856,0.6759,"3 frame(s); median area 6.0 px; net motion dx=38.0, dy=-9.6; flags: none",1358117118-0660|1358117287-0522|1358117796-0230
2001-01-13,T0501,3,1,3,N1358063118,N1358063796,2001-01-13T07:32:24.388,2001-01-13T07:44:18.415,686.96,1015.77,693.66,1017.98,6.70,2.21,693.66,1015.77,8.27,69.75,0.048,0.952,0.6753,"3 frame(s); median area 5.0 px; net motion dx=6.7, dy=2.2; flags: none",1358063118-0848|1358063287-0702|1358063796-0432
2001-01-13,T1694,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,368.55,948.22,429.68,833.81,61.13,-114.41,411.65,896.74,10.93,66.30,0.013,0.987,0.6749,"3 frame(s); median area 4.0 px; net motion dx=61.1, dy=-114.4; flags: none",1358114418-2172|1358114587-1185|1358115096-0630
2001-01-13,T0987,3,11,13,N1358105418,N1358106096,2001-01-13T19:17:24.095,2001-01-13T19:29:18.122,834.31,153.65,833.40,91.85,-0.91,-61.80,833.75,140.40,17.26,30.91,0.571,0.429,0.6733,"3 frame(s); median area 14.0 px; net motion dx=-0.9, dy=-61.8; flags: none",1358105418-0024|1358105587-0022|1358106096-0013
2001-01-13,T1105,3,11,13,N1358105418,N1358106096,2001-01-13T19:17:24.095,2001-01-13T19:29:18.122,989.21,989.78,930.31,890.06,-58.90,-99.72,989.21,929.67,9.60,66.16,0.091,0.909,0.6723,"3 frame(s); median area 5.0 px; net motion dx=-58.9, dy=-99.7; flags: none",1358105418-2669|1358105587-1369|1358106096-1628
2001-01-13,T1679,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,333.97,905.22,333.97,905.21,0.00,-0.01,333.97,905.22,9.39,84.78,0.000,1.000,0.6688,"3 frame(s); median area 4.0 px; net motion dx=-0.0, dy=-0.0; flags: none",1358114418-1604|1358114587-1486|1358115096-1792
2001-01-13,T0476,3,1,3,N1358063118,N1358063796,2001-01-13T07:32:24.388,2001-01-13T07:44:18.415,679.01,984.43,687.57,1003.70,8.56,19.27,687.57,986.00,9.72,21.58,0.010,0.990,0.6682,"3 frame(s); median area 4.0 px; net motion dx=8.6, dy=19.3; flags: none",1358063118-0524|1358063287-0534|1358063796-0315
2001-01-13,T1605,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,428.48,737.21,460.22,727.52,31.74,-9.69,444.38,727.52,10.96,25.48,0.148,0.852,0.6663,"3 frame(s); median area 5.0 px; net motion dx=31.7, dy=-9.7; flags: none",1358114418-0183|1358114587-0183|1358115096-0088
2001-01-13,T1373,3,14,16,N1358108118,N1358108796,2001-01-13T20:02:24.077,2001-01-13T20:14:18.103,844.21,161.16,946.59,46.32,102.38,-114.84,894.40,108.81,15.32,76.97,0.058,0.942,0.6650,"3 frame(s); median area 3.0 px; net motion dx=102.4, dy=-114.8; flags: none",1358108118-0034|1358108287-0035|1358108796-0006
2001-01-13,T1996,3,22,24,N1358117118,N1358117796,2001-01-13T22:32:24.014,2001-01-13T22:44:18.041,335.13,1001.06,361.42,1010.21,26.29,9.15,344.44,1001.06,10.09,17.21,0.341,0.659,0.6627,"3 frame(s); median area 7.0 px; net motion dx=26.3, dy=9.1; flags: none",1358117118-0594|1358117287-0474|1358117796-0302
2001-01-13,T1405,3,14,16,N1358108118,N1358108796,2001-01-13T20:02:24.077,2001-01-13T20:14:18.103,619.68,956.20,605.97,958.49,-13.71,2.29,615.33,956.20,11.56,21.25,0.089,0.911,0.6597,"3 frame(s); median area 4.0 px; net motion dx=-13.7, dy=2.3; flags: none",1358108118-0315|1358108287-0348|1358108796-0195
2001-01-13,T1689,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,374.63,934.69,382.50,833.27,7.87,-101.42,382.50,889.51,9.01,63.63,0.032,0.968,0.6585,"3 frame(s); median area 4.0 px; net motion dx=7.9, dy=-101.4; flags: none",1358114418-2024|1358114587-1150|1358115096-0627
2001-01-13,T1669,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,410.03,872.67,441.71,800.72,31.68,-71.95,441.71,843.00,11.49,43.25,0.022,0.978,0.6510,"3 frame(s); median area 3.0 px; net motion dx=31.7, dy=-72.0; flags: none",1358114418-1223|1358114587-0787|1358115096-0371
2001-01-13,T1106,3,11,13,N1358105418,N1358106096,2001-01-13T19:17:24.095,2001-01-13T19:29:18.122,993.86,992.80,937.45,899.00,-56.41,-93.80,989.05,951.31,9.44,57.62,0.275,0.725,0.6504,"3 frame(s); median area 6.0 px; net motion dx=-56.4, dy=-93.8; flags: none",1358105418-2685|1358105587-1431|1358106096-1815
2001-01-13,T1634,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,439.44,826.33,450.72,793.56,11.28,-32.77,450.72,815.60,10.54,20.14,0.106,0.894,0.6493,"3 frame(s); median area 4.0 px; net motion dx=11.3, dy=-32.8; flags: none",1358114418-0663|1358114587-0571|1358115096-0323
2001-01-13,T1422,3,14,16,N1358108118,N1358108796,2001-01-13T20:02:24.077,2001-01-13T20:14:18.103,681.22,988.76,659.74,992.48,-21.48,3.72,679.67,988.76,9.82,21.19,0.289,0.711,0.6490,"3 frame(s); median area 6.0 px; net motion dx=-21.5, dy=3.7; flags: none",1358108118-0498|1358108287-0450|1358108796-0332
2001-01-13,T1008,3,11,13,N1358105418,N1358106096,2001-01-13T19:17:24.095,2001-01-13T19:29:18.122,614.77,737.69,632.12,709.50,17.35,-28.19,618.92,727.60,11.83,16.66,0.345,0.655,0.6471,"3 frame(s); median area 6.0 px; net motion dx=17.3, dy=-28.2; flags: none",1358105418-0196|1358105587-0222|1358106096-0093
2001-01-13,T1084,3,11,13,N1358105418,N1358106096,2001-01-13T19:17:24.095,2001-01-13T19:29:18.122,989.57,892.61,935.46,871.04,-54.11,-21.57,987.43,871.04,10.50,39.71,0.316,0.684,0.6465,"3 frame(s); median area 6.0 px; net motion dx=-54.1, dy=-21.6; flags: none",1358105418-1599|1358105587-0983|1358106096-1234
2001-01-13,T0438,3,1,3,N1358063118,N1358063796,2001-01-13T07:32:24.388,2001-01-13T07:44:18.415,842.34,669.75,877.69,670.41,35.35,0.66,842.34,669.75,23.61,31.05,0.335,0.665,0.6455,"3 frame(s); median area 3.0 px; net motion dx=35.4, dy=0.7; flags: none",1358063118-0175|1358063287-0209|1358063796-0090
2001-01-13,T1094,3,11,13,N1358105418,N1358106096,2001-01-13T19:17:24.095,2001-01-13T19:29:18.122,988.70,947.75,953.05,874.30,-35.65,-73.45,987.26,896.49,10.25,46.03,0.114,0.886,0.6455,"3 frame(s); median area 4.0 px; net motion dx=-35.7, dy=-73.4; flags: none",1358105418-2335|1358105587-1210|1358106096-1325
2001-01-13,T0483,3,1,3,N1358063118,N1358063796,2001-01-13T07:32:24.388,2001-01-13T07:44:18.415,720.37,1003.98,712.77,1012.29,-7.60,8.31,720.37,1003.98,10.26,21.45,0.220,0.780,0.6440,"3 frame(s); median area 5.0 px; net motion dx=-7.6, dy=8.3; flags: none",1358063118-0705|1358063287-0537|1358063796-0377
2001-01-13,T1721,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,321.13,1018.63,386.98,900.97,65.85,-117.66,351.62,975.53,10.21,67.66,0.220,0.780,0.6438,"3 frame(s); median area 5.0 px; net motion dx=65.9, dy=-117.7; flags: none",1358114418-3009|1358114587-1455|1358115096-1734
2001-01-13,T1623,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,453.36,787.32,457.95,777.15,4.59,-10.17,454.66,787.32,13.08,26.76,0.192,0.808,0.6429,"3 frame(s); median area 4.0 px; net motion dx=4.6, dy=-10.2; flags: none",1358114418-0420|1358114587-0534|1358115096-0229
2001-01-13,T0456,3,1,3,N1358063118,N1358063796,2001-01-13T07:32:24.388,2001-01-13T07:44:18.415,598.34,943.04,596.08,940.31,-2.26,-2.73,598.34,940.31,10.82,13.16,0.047,0.953,0.6408,"3 frame(s); median area 3.0 px; net motion dx=-2.3, dy=-2.7; flags: none",1358063118-0298|1358063287-0348|1358063796-0152
2001-01-13,T1442,3,14,16,N1358108118,N1358108796,2001-01-13T20:02:24.077,2001-01-13T20:14:18.103,739.37,1016.34,670.07,1002.64,-69.30,-13.70,703.35,1016.34,9.62,36.86,0.018,0.982,0.6407,"3 frame(s); median area 3.0 px; net motion dx=-69.3, dy=-13.7; flags: none",1358108118-0783|1358108287-0625|1358108796-0393
2001-01-13,T1631,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,388.04,820.30,388.88,820.02,0.84,-0.28,388.88,820.30,8.82,57.02,0.001,0.999,0.6402,"3 frame(s); median area 3.0 px; net motion dx=0.8, dy=-0.3; flags: none",1358114418-0619|1358114587-1037|1358115096-0481
2001-01-13,T1993,3,22,24,N1358117118,N1358117796,2001-01-13T22:32:24.014,2001-01-13T22:44:18.041,452.23,991.40,458.75,948.00,6.52,-43.40,458.75,974.32,9.39,24.34,0.115,0.885,0.6401,"3 frame(s); median area 4.0 px; net motion dx=6.5, dy=-43.4; flags: none",1358117118-0517|1358117287-0429|1358117796-0126
2001-01-13,T1403,3,14,16,N1358108118,N1358108796,2001-01-13T20:02:24.077,2001-01-13T20:14:18.103,615.08,953.36,586.44,949.34,-28.64,-4.02,603.91,949.34,9.62,22.33,0.023,0.977,0.6394,"3 frame(s); median area 3.0 px; net motion dx=-28.6, dy=-4.0; flags: none",1358108118-0307|1358108287-0337|1358108796-0185
2001-01-13,T1413,3,14,16,N1358108118,N1358108796,2001-01-13T20:02:24.077,2001-01-13T20:14:18.103,580.71,969.35,588.05,947.71,7.34,-21.64,580.71,953.53,10.02,17.30,0.034,0.966,0.6392,"3 frame(s); median area 3.0 px; net motion dx=7.3, dy=-21.6; flags: none",1358108118-0384|1358108287-0397|1358108796-0183
2001-01-13,T1443,2,14,16,N1358108118,N1358108796,2001-01-13T20:02:24.077,2001-01-13T20:14:18.103,1012.26,1020.04,1012.34,1020.37,0.08,0.33,1012.30,1020.20,35.34,0.34,0.000,1.000,0.6375,"2 frame(s); median area 32.5 px; net motion dx=0.1, dy=0.3; flags: none",1358108118-0795|1358108796-0522
2001-01-13,T1086,3,11,13,N1358105418,N1358106096,2001-01-13T19:17:24.095,2001-01-13T19:29:18.122,986.87,896.39,946.65,872.47,-40.22,-23.92,986.87,872.47,10.50,34.67,0.256,0.744,0.6365,"3 frame(s); median area 5.0 px; net motion dx=-40.2, dy=-23.9; flags: none",1358105418-1642|1358105587-1027|1358106096-1262
2001-01-13,T0478,3,1,3,N1358063118,N1358063796,2001-01-13T07:32:24.388,2001-01-13T07:44:18.415,579.94,989.92,586.71,968.72,6.77,-21.20,579.94,984.28,9.80,13.54,0.442,0.558,0.6357,"3 frame(s); median area 7.0 px; net motion dx=6.8, dy=-21.2; flags: none",1358063118-0551|1358063287-0529|1358063796-0217
2001-01-13,T1688,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,374.53,926.72,374.09,823.70,-0.44,-103.02,374.53,879.68,10.22,65.74,0.055,0.945,0.6349,"3 frame(s); median area 3.0 px; net motion dx=-0.4, dy=-103.0; flags: none",1358114418-1931|1358114587-1091|1358115096-0523
2001-01-13,T1976,3,22,24,N1358117118,N1358117796,2001-01-13T22:32:24.014,2001-01-13T22:44:18.041,572.27,942.45,589.24,980.88,16.97,38.43,589.24,980.88,18.60,56.68,0.357,0.643,0.6349,"3 frame(s); median area 4.0 px; net motion dx=17.0, dy=38.4; flags: none",1358117118-0272|1358117287-0622|1358117796-0182
2001-01-13,T1718,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,320.80,1012.36,366.11,886.34,45.31,-126.02,365.00,963.71,10.74,71.55,0.081,0.919,0.6316,"3 frame(s); median area 3.0 px; net motion dx=45.3, dy=-126.0; flags: none",1358114418-2946|1358114587-1423|1358115096-1468
2001-01-13,T1390,3,14,16,N1358108118,N1358108796,2001-01-13T20:02:24.077,2001-01-13T20:14:18.103,316.44,722.86,298.17,777.47,-18.27,54.61,298.17,777.47,32.72,53.06,0.526,0.474,0.6310,"3 frame(s); median area 4.0 px; net motion dx=-18.3, dy=54.6; flags: none",1358108118-0190|1358108287-0248|1358108796-0159
2001-01-13,T1974,3,22,24,N1358117118,N1358117796,2001-01-13T22:32:24.014,2001-01-13T22:44:18.041,437.11,938.93,434.61,960.76,-2.50,21.83,434.61,939.49,10.09,14.93,0.470,0.530,0.6306,"3 frame(s); median area 7.0 px; net motion dx=-2.5, dy=21.8; flags: none",1358117118-0252|1358117287-0354|1358117796-0141
2001-01-13,T1660,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,418.72,862.41,417.03,794.32,-1.69,-68.09,418.72,833.41,11.25,44.18,0.100,0.900,0.6300,"3 frame(s); median area 3.0 px; net motion dx=-1.7, dy=-68.1; flags: none",1358114418-1044|1358114587-0712|1358115096-0327
2001-01-13,T1425,3,14,16,N1358108118,N1358108796,2001-01-13T20:02:24.077,2001-01-13T20:14:18.103,700.43,997.56,655.95,996.67,-44.48,-0.89,685.05,996.67,9.62,28.04,0.185,0.815,0.6240,"3 frame(s); median area 4.0 px; net motion dx=-44.5, dy=-0.9; flags: none",1358108118-0578|1358108287-0464|1358108796-0357
2001-01-13,T1417,3,14,16,N1358108118,N1358108796,2001-01-13T20:02:24.077,2001-01-13T20:14:18.103,658.38,975.34,656.34,990.34,-2.04,15.00,658.38,979.67,9.62,23.07,0.086,0.914,0.6237,"3 frame(s); median area 3.0 px; net motion dx=-2.0, dy=15.0; flags: none",1358108118-0419|1358108287-0462|1358108796-0323
2001-01-13,T2021,3,22,24,N1358117118,N1358117796,2001-01-13T22:32:24.014,2001-01-13T22:44:18.041,435.49,1018.50,457.50,959.95,22.01,-58.55,457.50,987.53,9.30,34.15,0.184,0.816,0.6223,"3 frame(s); median area 4.0 px; net motion dx=22.0, dy=-58.6; flags: none",1358117118-0768|1358117287-0460|1358117796-0140
2001-01-13,T0502,3,1,3,N1358063118,N1358063796,2001-01-13T07:32:24.388,2001-01-13T07:44:18.415,746.67,1016.06,709.53,1016.09,-37.14,0.03,737.40,1016.06,9.75,24.03,0.299,0.701,0.6211,"3 frame(s); median area 5.0 px; net motion dx=-37.1, dy=0.0; flags: none",1358063118-0853|1358063287-0582|1358063796-0404
2001-01-13,T1114,3,11,13,N1358105418,N1358106096,2001-01-13T19:17:24.095,2001-01-13T19:29:18.122,716.39,1010.74,667.73,904.85,-48.66,-105.89,688.07,984.25,12.17,60.37,0.358,0.642,0.6211,"3 frame(s); median area 5.0 px; net motion dx=-48.7, dy=-105.9; flags: none",1358105418-2894|1358105587-1536|1358106096-1915
2001-01-13,T1433,3,14,16,N1358108118,N1358108796,2001-01-13T20:02:24.077,2001-01-13T20:14:18.103,726.38,1007.99,604.53,1000.93,-121.85,-7.06,683.69,1007.99,9.62,62.40,0.298,0.702,0.6208,"3 frame(s); median area 5.0 px; net motion dx=-121.9, dy=-7.1; flags: none",1358108118-0683|1358108287-0606|1358108796-0362
2001-01-13,T1722,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,296.38,1018.93,323.00,904.37,26.62,-114.56,323.00,979.75,9.56,72.41,0.099,0.901,0.6201,"3 frame(s); median area 3.0 px; net motion dx=26.6, dy=-114.6; flags: none",1358114418-3021|1358114587-1467|1358115096-1791
2001-01-13,T1651,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,162.76,841.54,166.54,863.10,3.78,21.56,162.76,841.54,13.08,22.49,0.484,0.516,0.6199,"3 frame(s); median area 6.0 px; net motion dx=3.8, dy=21.6; flags: none",1358114418-0813|1358114587-0684|1358115096-0948
2001-01-13,T0484,3,1,3,N1358063118,N1358063796,2001-01-13T07:32:24.388,2001-01-13T07:44:18.415,592.66,1005.03,580.11,974.63,-12.55,-30.40,580.11,996.71,9.98,20.02,0.114,0.886,0.6188,"3 frame(s); median area 3.0 px; net motion dx=-12.5, dy=-30.4; flags: none",1358063118-0706|1358063287-0565|1358063796-0234
2001-01-13,T0485,3,1,3,N1358063118,N1358063796,2001-01-13T07:32:24.388,2001-01-13T07:44:18.415,731.49,1005.74,695.53,1010.24,-35.96,4.50,718.38,1005.74,9.56,24.36,0.210,0.790,0.6174,"3 frame(s); median area 4.0 px; net motion dx=-36.0, dy=4.5; flags: none",1358063118-0733|1358063287-0549|1358063796-0373
2001-01-13,T1438,3,14,16,N1358108118,N1358108796,2001-01-13T20:02:24.077,2001-01-13T20:14:18.103,601.00,1013.67,648.10,990.30,47.10,-23.37,632.01,1009.39,9.37,28.14,0.113,0.887,0.6155,"3 frame(s); median area 3.0 px; net motion dx=47.1, dy=-23.4; flags: none",1358108118-0739|1358108287-0541|1358108796-0322
2001-01-13,T0454,3,1,3,N1358063118,N1358063796,2001-01-13T07:32:24.388,2001-01-13T07:44:18.415,570.08,936.65,589.74,939.18,19.66,2.53,584.32,936.65,9.80,15.32,0.126,0.874,0.6149,"3 frame(s); median area 3.0 px; net motion dx=19.7, dy=2.5; flags: none",1358063118-0275|1358063287-0337|1358063796-0144
2001-01-13,T1100,3,11,13,N1358105418,N1358106096,2001-01-13T19:17:24.095,2001-01-13T19:29:18.122,989.05,967.63,953.00,885.29,-36.05,-82.34,988.05,925.68,9.44,47.72,0.121,0.879,0.6140,"3 frame(s); median area 3.0 px; net motion dx=-36.1, dy=-82.3; flags: none",1358105418-2534|1358105587-1358|1358106096-1540
2001-01-13,T0503,3,1,3,N1358063118,N1358063796,2001-01-13T07:32:24.388,2001-01-13T07:44:18.415,612.43,1017.49,585.96,985.71,-26.47,-31.78,585.96,1005.82,10.27,27.50,0.241,0.759,0.6139,"3 frame(s); median area 4.0 px; net motion dx=-26.5, dy=-31.8; flags: none",1358063118-0858|1358063287-0602|1358063796-0257
2001-01-13,T2015,3,22,24,N1358117118,N1358117796,2001-01-13T22:32:24.014,2001-01-13T22:44:18.041,340.59,1011.74,333.33,1016.28,-7.26,4.54,335.00,1011.74,9.39,13.43,0.120,0.880,0.6138,"3 frame(s); median area 3.0 px; net motion dx=-7.3, dy=4.5; flags: none",1358117118-0689|1358117287-0492|1358117796-0351
2001-01-13,T1401,3,14,16,N1358108118,N1358108796,2001-01-13T20:02:24.077,2001-01-13T20:14:18.103,611.49,948.50,585.29,954.88,-26.20,6.38,604.29,948.50,9.82,25.01,0.231,0.769,0.6137,"3 frame(s); median area 4.0 px; net motion dx=-26.2, dy=6.4; flags: none",1358108118-0288|1358108287-0323|1358108796-0191
2001-01-13,T1692,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,355.68,946.01,428.36,836.93,72.68,-109.08,402.54,910.00,9.81,68.30,0.135,0.865,0.6127,"3 frame(s); median area 3.0 px; net motion dx=72.7, dy=-109.1; flags: none",1358114418-2138|1358114587-1280|1358115096-0660
2001-01-13,T1960,2,22,23,N1358117118,N1358117287,2001-01-13T22:32:24.014,2001-01-13T22:34:41.021,792.40,440.75,817.78,452.71,25.38,11.96,805.09,446.73,216.51,28.06,0.000,1.000,0.6125,"2 frame(s); median area 7.0 px; net motion dx=25.4, dy=12.0; flags: none",1358117118-0105|1358117287-0140
2001-01-13,T1608,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,408.67,751.64,453.45,736.27,44.78,-15.37,419.63,736.27,12.23,28.63,0.194,0.806,0.6124,"3 frame(s); median area 3.0 px; net motion dx=44.8, dy=-15.4; flags: none",1358114418-0236|1358114587-0219|1358115096-0094
2001-01-13,T0472,3,1,3,N1358063118,N1358063796,2001-01-13T07:32:24.388,2001-01-13T07:44:18.415,658.77,973.94,632.86,1009.59,-25.91,35.65,658.77,973.94,9.75,34.50,0.639,0.361,0.6113,"3 frame(s); median area 8.0 px; net motion dx=-25.9, dy=35.6; flags: none",1358063118-0461|1358063287-0473|1358063796-0345
2001-01-13,T1653,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,140.05,847.65,159.99,862.75,19.94,15.10,152.15,847.65,10.09,22.53,0.247,0.753,0.6113,"3 frame(s); median area 4.0 px; net motion dx=19.9, dy=15.1; flags: none",1358114418-0873|1358114587-0715|1358115096-0947
2001-01-13,T1997,3,22,24,N1358117118,N1358117796,2001-01-13T22:32:24.014,2001-01-13T22:44:18.041,350.94,1000.64,372.21,1006.60,21.27,5.96,361.31,1000.64,9.39,20.61,0.130,0.870,0.6113,"3 frame(s); median area 3.0 px; net motion dx=21.3, dy=6.0; flags: none",1358117118-0596|1358117287-0453|1358117796-0291
2001-01-13,T1706,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,331.56,985.76,340.88,879.74,9.32,-106.02,340.88,957.50,10.80,65.88,0.265,0.735,0.6110,"3 frame(s); median area 4.0 px; net motion dx=9.3, dy=-106.0; flags: none",1358114418-2621|1358114587-1406|1358115096-1302
2001-01-13,T1693,3,19,21,N1358114418,N1358115096,2001-01-13T21:47:24.033,2001-01-13T21:59:18.060,360.73,948.52,367.30,835.89,6.57,-112.63,367.30,905.37,10.27,64.01,0.158,0.842,0.6097,"3 frame(s); median area 3.0 px; net motion dx=6.6, dy=-112.6; flags: none",1358114418-2171|1358114587-1249|1358115096-0648
2001-01-13,T2026,3,22,24,N1358117118,N1358117796,2001-01-13T22:32:24.014,2001-01-13T22:44:18.041,449.97,1020.29,462.52,948.76,12.55,-71.53,462.52,978.63,11.82,37.90,0.198,0.802,0.6088,"3 frame(s); median area 3.0 px; net motion dx=12.5, dy=-71.5; flags: none",1358117118-0797|1358117287-0440|1358117796-0127
2001-01-13,T1408,3,14,16,N1358108118,N1358108796,2001-01-13T20:02:24.077,2001-01-13T20:14:18.103,630.65,961.35,588.90,956.78,-41.75,-4.57,615.34,956.78,9.62,24.59,0.147,0.853,0.6086,"3 frame(s); median area 3.0 px; net motion dx=-41.7, dy=-4.6; flags: none",1358108118-0342|1358108287-0376|1358108796-0192
2001-01-13,T0432,2,1,2,N1358063118,N1358063287,2001-01-13T07:32:24.388,2001-01-13T07:34:41.395,836.63,392.22,840.35,373.33,3.72,-18.89,838.49,382.77,19.81,19.25,0.000,1.000,0.6064,"2 frame(s); median area 8.5 px; net motion dx=3.7, dy=-18.9; flags: none",1358063118-0097|1358063287-0114
2001-01-13,T0555,2,4,5,N1358065818,N1358065987,2001-01-13T08:17:24.370,2001-01-13T08:19:41.376,455.26,192.68,458.13,189.93,2.87,-2.75,456.69,191.31,19.82,3.97,0.000,1.000,0.6064,"2 frame(s); median area 8.5 px; net motion dx=2.9, dy=-2.8; flags: none",1358065818-0110|1358065987-0113
2001-01-13,T1025,3,11,13,N1358105418,N1358106096,2001-01-13T19:17:24.095,2001-01-13T19:29:18.122,720.49,792.87,651.36,781.08,-69.13,-11.79,717.47,782.21,12.00,38.60,0.713,0.287,0.6063,"3 frame(s); median area 10.0 px; net motion dx=-69.1, dy=-11.8; flags: none",1358105418-0449|1358105587-0400|1358106096-0256
