run_date,track_id,frame_count,first_image_id,last_image_id,median_peak_snr,mean_step_px,motion_consistency,candidate_score,temporal_quality,quality_reason,candidate_ids
2001-01-08,T0738,3,N1357637415,N1357638093,11.84,64.44,0.775,0.6524,strong_temporal_review,appears in 3+ frames; moderate step consistency; moderate SNR,1357637415-0467|1357637584-0309|1357638093-0280
2001-01-01,T0758,3,N1357041843,N1357042593,19.68,57.31,0.782,0.6512,strong_temporal_review,appears in 3+ frames; moderate step consistency; moderate SNR,1357041843-0189|1357042233-0203|1357042593-0270
2001-01-13,T1669,3,N1358114418,N1358115096,11.49,43.25,0.978,0.6510,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1358114418-1223|1358114587-0787|1358115096-0371
2001-01-04,T0128,3,N1357327001,N1357327751,12.09,39.27,0.861,0.6502,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357327001-0057|1357327391-0054|1357327751-0053
2001-01-08,T2213,3,N1357655415,N1357656093,11.10,34.72,0.883,0.6500,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357655415-0635|1357655584-0401|1357656093-0108
2001-01-08,T2988,3,N1357664415,N1357665093,11.34,31.95,0.977,0.6499,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357664415-1697|1357664584-0859|1357665093-1175
2001-01-11,T0226,3,N1357893941,N1357894691,10.53,81.81,0.995,0.6495,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357893941-0021|1357894331-0067|1357894691-0020
2001-01-04,T0019,3,N1357313585,N1357314335,11.16,67.43,0.879,0.6493,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357313585-0072|1357313975-0110|1357314335-0071
2001-01-13,T1634,3,N1358114418,N1358115096,10.54,20.14,0.894,0.6493,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1358114418-0663|1358114587-0571|1358115096-0323
2001-01-08,T0788,3,N1357637415,N1357638093,10.37,30.83,0.994,0.6484,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357637415-2185|1357637584-1005|1357638093-2095
2001-01-09,T0272,3,N1357772552,N1357773302,10.00,38.36,0.904,0.6484,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357772552-0035|1357772942-0056|1357773302-0016
2001-01-08,T0084,3,N1357628415,N1357629093,10.30,30.83,0.994,0.6480,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357628415-2182|1357628584-1027|1357629093-2187
2001-01-08,T0723,3,N1357637415,N1357638093,12.22,31.14,0.846,0.6473,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357637415-0184|1357637584-0181|1357638093-0100
2001-01-04,T0268,3,N1357335945,N1357336695,11.20,52.01,0.869,0.6470,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357335945-0049|1357336335-0045|1357336695-0042
2001-01-04,T0193,3,N1357331473,N1357332223,12.49,34.10,0.838,0.6469,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357331473-0121|1357331863-0164|1357332223-0106
2001-01-13,T1094,3,N1358105418,N1358106096,10.25,46.03,0.886,0.6455,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1358105418-2335|1358105587-1210|1358106096-1325
2001-01-01,T0567,3,N1357032899,N1357033649,13.17,42.67,0.915,0.6454,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357032899-0249|1357033289-0260|1357033649-0270
2001-01-05,T0284,3,N1357369502,N1357370252,14.88,67.70,0.872,0.6448,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357369502-0090|1357369892-0070|1357370252-0035
2001-01-08,T3306,3,N1357667116,N1357667794,11.75,11.09,0.846,0.6446,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357667116-0347|1357667285-0351|1357667794-0137
2001-01-08,T4350,3,N1357682416,N1357683094,13.36,30.48,0.906,0.6442,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357682416-0259|1357682585-0189|1357683094-0107
2001-01-13,T0483,3,N1358063118,N1358063796,10.26,21.45,0.780,0.6440,strong_temporal_review,appears in 3+ frames; moderate step consistency; moderate SNR,1358063118-0705|1358063287-0537|1358063796-0377
2001-01-13,T1721,3,N1358114418,N1358115096,10.21,67.66,0.780,0.6438,strong_temporal_review,appears in 3+ frames; moderate step consistency; moderate SNR,1358114418-3009|1358114587-1455|1358115096-1734
2001-01-13,T1623,3,N1358114418,N1358115096,13.08,26.76,0.808,0.6429,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1358114418-0420|1358114587-0534|1358115096-0229
2001-01-04,T0146,3,N1357327001,N1357327751,10.85,58.69,0.861,0.6428,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357327001-0144|1357327391-0104|1357327751-0086
2001-01-08,T0352,3,N1357631115,N1357631793,10.32,23.52,0.873,0.6427,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357631115-0394|1357631284-0395|1357631793-0140
2001-01-11,T0042,3,N1357871581,N1357872331,10.10,81.71,0.978,0.6426,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357871581-0047|1357871971-0002|1357872331-0006
2001-01-05,T0225,3,N1357365030,N1357365780,12.50,78.37,0.920,0.6425,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357365030-0034|1357365420-0015|1357365780-0029
2001-01-08,T0341,3,N1357631115,N1357631793,10.80,29.69,0.860,0.6424,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357631115-0250|1357631284-0288|1357631793-0149
2001-01-08,T1438,3,N1357646415,N1357647093,12.77,28.14,0.909,0.6414,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357646415-0413|1357646584-0287|1357647093-0079
2001-01-01,T0467,3,N1357028427,N1357029177,15.99,68.63,0.830,0.6409,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357028427-0314|1357028817-0296|1357029177-0329
2001-01-13,T0456,3,N1358063118,N1358063796,10.82,13.16,0.953,0.6408,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1358063118-0298|1358063287-0348|1358063796-0152
2001-01-10,T0347,3,N1357810580,N1357811330,11.01,45.36,0.947,0.6403,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357810580-0129|1357810970-0072|1357811330-0088
2001-01-13,T1413,3,N1358108118,N1358108796,10.02,17.30,0.966,0.6392,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1358108118-0384|1358108287-0397|1358108796-0183
2001-01-08,T3317,3,N1357667116,N1357667794,10.90,19.20,0.945,0.6391,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357667116-0426|1357667285-0509|1357667794-0157
2001-01-08,T2965,3,N1357664415,N1357665093,10.17,40.96,0.962,0.6391,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357664415-0584|1357664584-0480|1357665093-0811
2001-01-04,T0132,3,N1357327001,N1357327751,15.01,37.49,0.844,0.6387,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357327001-0076|1357327391-0086|1357327751-0079
2001-01-04,T0149,3,N1357327001,N1357327751,10.27,38.47,0.859,0.6387,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357327001-0162|1357327391-0142|1357327751-0154
2001-01-08,T4020,3,N1357676116,N1357676794,11.53,16.87,0.827,0.6384,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357676116-0332|1357676285-0328|1357676794-0116
2001-01-08,T3010,3,N1357664415,N1357665093,10.35,64.63,0.755,0.6383,strong_temporal_review,appears in 3+ frames; moderate step consistency; moderate SNR,1357664415-2662|1357664584-1289|1357665093-2118
2001-01-05,T0178,3,N1357356085,N1357356835,11.20,25.76,0.833,0.6380,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357356085-0205|1357356475-0246|1357356835-0159
2001-01-08,T0726,3,N1357637415,N1357638093,10.34,50.58,0.952,0.6376,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357637415-0233|1357637584-0133|1357638093-0073
2001-01-08,T3017,3,N1357664415,N1357665093,10.88,74.81,0.936,0.6367,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357664415-2896|1357664584-1310|1357665093-2183
2001-01-08,T4128,3,N1357676116,N1357676794,10.63,14.71,0.839,0.6361,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357676116-1442|1357676285-1313|1357676794-0537
2001-01-08,T3345,3,N1357667116,N1357667794,10.86,26.64,0.933,0.6358,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357667116-0676|1357667285-0785|1357667794-0339
2001-01-10,T0011,3,N1357777024,N1357777774,10.47,71.78,0.939,0.6351,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357777024-0083|1357777414-0048|1357777774-0021
2001-01-05,T0231,3,N1357365030,N1357365780,10.27,59.18,0.844,0.6351,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357365030-0078|1357365420-0062|1357365780-0081
2001-01-13,T1688,3,N1358114418,N1358115096,10.22,65.74,0.945,0.6349,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1358114418-1931|1358114587-1091|1358115096-0523
2001-01-08,T0365,3,N1357631115,N1357631793,10.47,19.18,0.937,0.6345,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357631115-0518|1357631284-0476|1357631793-0132
2001-01-05,T0342,3,N1357373974,N1357374724,11.45,42.80,0.812,0.6343,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357373974-0100|1357374364-0128|1357374724-0078
2001-01-04,T0015,3,N1357313585,N1357314335,15.27,38.89,0.819,0.6339,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357313585-0054|1357313975-0064|1357314335-0048
2001-01-08,T3642,3,N1357673416,N1357674094,11.91,20.08,0.799,0.6336,strong_temporal_review,appears in 3+ frames; moderate step consistency; moderate SNR,1357673416-0239|1357673585-0206|1357674094-0070
2001-01-08,T4819,3,N1357685116,N1357685794,11.23,13.52,0.915,0.6335,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357685116-0485|1357685285-0489|1357685794-0137
2001-01-08,T3742,3,N1357673416,N1357674094,10.87,77.60,0.922,0.6332,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357673416-2964|1357673585-1617|1357674094-4032
2001-01-04,T0131,3,N1357327001,N1357327751,14.99,39.20,0.821,0.6327,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357327001-0063|1357327391-0071|1357327751-0075
2001-01-04,T0281,3,N1357335945,N1357336695,12.85,63.38,0.770,0.6320,strong_temporal_review,appears in 3+ frames; moderate step consistency; moderate SNR,1357335945-0123|1357336335-0119|1357336695-0107
2001-01-04,T0190,3,N1357331473,N1357332223,11.59,57.24,0.800,0.6320,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357331473-0108|1357331863-0178|1357332223-0114
2001-01-13,T1718,3,N1358114418,N1358115096,10.74,71.55,0.919,0.6316,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1358114418-2946|1358114587-1423|1358115096-1468
2001-01-08,T1888,3,N1357649115,N1357649793,12.30,24.01,0.780,0.6313,strong_temporal_review,appears in 3+ frames; moderate step consistency; moderate SNR,1357649115-0510|1357649284-0386|1357649793-0138
2001-01-04,T0331,3,N1357340417,N1357341167,12.08,33.89,0.786,0.6313,strong_temporal_review,appears in 3+ frames; moderate step consistency; moderate SNR,1357340417-0119|1357340807-0115|1357341167-0111
2001-01-08,T3334,3,N1357667116,N1357667794,10.35,12.65,0.826,0.6310,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357667116-0590|1357667285-0728|1357667794-0485
2000-12-31,T0232,3,N1356985927,N1356986677,12.92,29.75,0.861,0.6301,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1356985927-0147|1356986317-0161|1356986677-0220
2001-01-13,T1660,3,N1358114418,N1358115096,11.25,44.18,0.900,0.6300,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1358114418-1044|1358114587-0712|1358115096-0327
2001-01-10,T0277,3,N1357806108,N1357806858,11.60,51.39,0.890,0.6296,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357806108-0106|1357806498-0082|1357806858-0074
2001-01-10,T0329,3,N1357810580,N1357811330,10.63,63.65,0.909,0.6285,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357810580-0046|1357810970-0063|1357811330-0070
2001-01-05,T0396,3,N1357378446,N1357379196,14.25,42.53,0.820,0.6280,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357378446-0039|1357378836-0031|1357379196-0014
2001-01-08,T2946,3,N1357664415,N1357665093,11.27,23.87,0.889,0.6273,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357664415-0264|1357664584-0189|1357665093-0068
2001-01-08,T4396,3,N1357682416,N1357683094,12.28,40.23,0.861,0.6264,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357682416-0948|1357682585-0739|1357683094-1210
2001-01-05,T0030,3,N1357344889,N1357345639,10.67,29.75,0.898,0.6260,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357344889-0208|1357345279-0179|1357345639-0159
2001-01-08,T1452,3,N1357646415,N1357647093,10.63,37.38,0.797,0.6256,strong_temporal_review,appears in 3+ frames; moderate step consistency; moderate SNR,1357646415-0697|1357646584-0497|1357647093-0690
2001-01-08,T4932,3,N1357685116,N1357685794,11.33,31.30,0.779,0.6254,strong_temporal_review,appears in 3+ frames; moderate step consistency; moderate SNR,1357685116-1496|1357685285-1219|1357685794-0266
2001-01-01,T0572,3,N1357032899,N1357033649,11.82,62.62,0.865,0.6247,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357032899-0281|1357033289-0263|1357033649-0287
2001-01-08,T0747,3,N1357637415,N1357638093,10.81,66.38,0.889,0.6247,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357637415-0639|1357637584-0265|1357638093-0178
2001-01-08,T0104,3,N1357628415,N1357629093,10.75,65.43,0.884,0.6229,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357628415-3135|1357628584-1413|1357629093-4129
2001-01-08,T3314,3,N1357667116,N1357667794,12.04,7.74,0.751,0.6224,strong_temporal_review,appears in 3+ frames; moderate step consistency; moderate SNR,1357667116-0408|1357667285-0409|1357667794-0142
2001-01-05,T0153,3,N1357356085,N1357356835,13.10,61.38,0.823,0.6218,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357356085-0089|1357356475-0063|1357356835-0068
2001-01-10,T0341,3,N1357810580,N1357811330,11.07,55.79,0.771,0.6217,strong_temporal_review,appears in 3+ frames; moderate step consistency; moderate SNR,1357810580-0098|1357810970-0101|1357811330-0101
2001-01-05,T0151,3,N1357356085,N1357356835,12.78,57.42,0.828,0.6212,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357356085-0075|1357356475-0045|1357356835-0050
2001-01-08,T2639,3,N1357658115,N1357658793,10.16,18.40,0.890,0.6210,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357658115-0530|1357658284-0465|1357658793-0133
2001-01-08,T0735,3,N1357637415,N1357638093,10.90,60.08,0.771,0.6206,strong_temporal_review,appears in 3+ frames; moderate step consistency; moderate SNR,1357637415-0429|1357637584-0278|1357638093-0245
2001-01-08,T2961,3,N1357664415,N1357665093,11.53,39.97,0.852,0.6197,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357664415-0548|1357664584-0325|1357665093-0074
2001-01-08,T2991,3,N1357664415,N1357665093,10.35,46.36,0.872,0.6177,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357664415-1818|1357664584-0871|1357665093-1189
2001-01-05,T0182,3,N1357356085,N1357356835,10.12,49.85,0.877,0.6175,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357356085-0219|1357356475-0282|1357356835-0177
2001-01-08,T0733,3,N1357637415,N1357638093,10.93,61.87,0.754,0.6166,strong_temporal_review,appears in 3+ frames; moderate step consistency; moderate SNR,1357637415-0370|1357637584-0254|1357638093-0144
2001-01-08,T0358,3,N1357631115,N1357631793,10.48,31.16,0.857,0.6146,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357631115-0446|1357631284-0418|1357631793-0276
2001-01-10,T0087,3,N1357785968,N1357786718,10.44,49.82,0.757,0.6145,strong_temporal_review,appears in 3+ frames; moderate step consistency; moderate SNR,1357785968-0023|1357786358-0002|1357786718-0012
2001-01-13,T0503,3,N1358063118,N1358063796,10.27,27.50,0.759,0.6139,strong_temporal_review,appears in 3+ frames; moderate step consistency; moderate SNR,1358063118-0858|1358063287-0602|1358063796-0257
2001-01-13,T1608,3,N1358114418,N1358115096,12.23,28.63,0.806,0.6124,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1358114418-0236|1358114587-0219|1358115096-0094
2001-01-08,T4025,3,N1357676116,N1357676794,12.75,16.41,0.790,0.6114,strong_temporal_review,appears in 3+ frames; moderate step consistency; moderate SNR,1357676116-0373|1357676285-0461|1357676794-0141
2001-01-13,T1653,3,N1358114418,N1358115096,10.09,22.53,0.753,0.6113,strong_temporal_review,appears in 3+ frames; moderate step consistency; moderate SNR,1358114418-0873|1358114587-0715|1358115096-0947
2001-01-09,T0230,3,N1357768080,N1357768830,10.24,66.11,0.848,0.6110,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1357768080-0072|1357768470-0052|1357768830-0009
2001-01-04,T0338,3,N1357340417,N1357341167,10.06,67.77,0.750,0.6104,strong_temporal_review,appears in 3+ frames; moderate step consistency; moderate SNR,1357340417-0184|1357340807-0165|1357341167-0134
2001-01-13,T1693,3,N1358114418,N1358115096,10.27,64.01,0.842,0.6097,strong_temporal_review,appears in 3+ frames; consistent step size; moderate SNR,1358114418-2171|1358114587-1249|1358115096-0648
