image_id,track_id,candidate_id,confidence,track_length,frame_index,opus_id,image_number,time,x,y,brightness,blob_size,artifact_score,area_px,peak_snr,mean_snr,integrated_snr,sharpness,elongation,flags,reason
N1358069587,T0706,1358069587-0619,0.5173,2,7,co-iss-n1358069587,1358069587,2001-01-13T09:19:41.351,578.13,814.39,9.24,5,0.00,5,9.24,8.23,41.14,1.12,1.73,,"2 frame(s); median area 6.5 px; net motion dx=-7.2, dy=11.8; flags: none"
N1358114418,T1635,1358114418-0664,0.5168,3,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,218.71,826.98,12.09,4,0.00,4,12.09,9.62,38.48,1.26,3.60,,"3 frame(s); median area 4.0 px; net motion dx=72.1, dy=2.4; flags: none"
N1358114587,T1635,1358114587-0565,0.5168,3,20,co-iss-n1358114587,1358114587,2001-01-13T21:49:41.040,224.99,815.42,10.04,5,0.00,5,10.04,8.45,42.25,1.19,3.05,,"3 frame(s); median area 4.0 px; net motion dx=72.1, dy=2.4; flags: none"
N1358115096,T1635,1358115096-0577,0.5168,3,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,290.76,829.41,12.63,4,0.00,4,12.63,9.50,38.00,1.33,4.47,,"3 frame(s); median area 4.0 px; net motion dx=72.1, dy=2.4; flags: none"
N1358110818,T1523,1358110818-0279,0.5166,2,17,co-iss-n1358110818,1358110818,2001-01-13T20:47:24.058,250.56,453.19,16.99,7,0.00,7,16.99,12.77,89.41,1.33,2.03,,"2 frame(s); median area 5.0 px; net motion dx=-13.3, dy=32.7; flags: none"
N1358110987,T1523,1358110987-0288,0.5166,2,18,co-iss-n1358110987,1358110987,2001-01-13T20:49:41.065,237.23,485.85,17.70,3,0.00,3,17.70,15.38,46.14,1.15,4.39,,"2 frame(s); median area 5.0 px; net motion dx=-13.3, dy=32.7; flags: none"
N1358114418,T1713,1358114418-2841,0.5161,3,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,61.63,1004.74,10.27,3,0.00,3,10.27,9.27,27.80,1.11,1.73,,"3 frame(s); median area 3.0 px; net motion dx=-19.7, dy=-67.4; flags: none"
N1358114587,T1713,1358114587-1596,0.5161,3,20,co-iss-n1358114587,1358114587,2001-01-13T21:49:41.040,39.52,1009.31,9.87,4,0.00,4,9.87,8.42,33.67,1.17,1.82,,"3 frame(s); median area 3.0 px; net motion dx=-19.7, dy=-67.4; flags: none"
N1358115096,T1713,1358115096-2477,0.5161,3,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,41.91,937.31,9.85,3,0.00,3,9.85,8.22,24.66,1.20,4.39,,"3 frame(s); median area 3.0 px; net motion dx=-19.7, dy=-67.4; flags: none"
N1358108118,T1435,1358108118-0693,0.5160,3,14,co-iss-n1358108118,1358108118,2001-01-13T20:02:24.077,742.04,1009.05,9.99,5,0.00,5,9.99,8.57,42.87,1.17,2.62,,"3 frame(s); median area 5.0 px; net motion dx=-65.2, dy=4.7; flags: none"
N1358108287,T1435,1358108287-0505,0.5160,3,15,co-iss-n1358108287,1358108287,2001-01-13T20:04:41.083,739.00,999.30,9.93,3,0.00,3,9.93,9.44,28.33,1.05,1.73,,"3 frame(s); median area 5.0 px; net motion dx=-65.2, dy=4.7; flags: none"
N1358108796,T1435,1358108796-0464,0.5160,3,16,co-iss-n1358108796,1358108796,2001-01-13T20:14:18.103,676.81,1013.76,9.82,5,0.00,5,9.82,9.19,45.96,1.07,4.65,,"3 frame(s); median area 5.0 px; net motion dx=-65.2, dy=4.7; flags: none"
N1358063118,T0464,1358063118-0362,0.5159,3,1,co-iss-n1358063118,1358063118,2001-01-13T07:32:24.388,636.55,958.46,10.39,6,0.00,6,10.39,9.13,54.78,1.14,2.55,,"3 frame(s); median area 5.0 px; net motion dx=-22.2, dy=52.5; flags: none"
N1358063287,T0464,1358063287-0416,0.5159,3,2,co-iss-n1358063287,1358063287,2001-01-13T07:34:41.395,633.22,948.42,9.80,5,0.00,5,9.80,8.39,41.95,1.17,1.67,,"3 frame(s); median area 5.0 px; net motion dx=-22.2, dy=52.5; flags: none"
N1358063796,T0464,1358063796-0365,0.5159,3,3,co-iss-n1358063796,1358063796,2001-01-13T07:44:18.415,614.33,1011.00,8.27,3,0.00,3,8.27,8.27,24.82,1.00,4.39,,"3 frame(s); median area 5.0 px; net motion dx=-22.2, dy=52.5; flags: none"
N1358069418,T0666,1358069418-0130,0.5143,2,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,550.64,694.36,11.69,5,0.00,5,11.69,9.65,48.27,1.21,2.53,,"2 frame(s); median area 5.5 px; net motion dx=-7.8, dy=-18.4; flags: none"
N1358069587,T0666,1358069587-0153,0.5143,2,7,co-iss-n1358069587,1358069587,2001-01-13T09:19:41.351,542.88,675.97,18.09,6,0.00,6,18.09,11.10,66.59,1.63,4.83,,"2 frame(s); median area 5.5 px; net motion dx=-7.8, dy=-18.4; flags: none"
N1358105418,T1093,1358105418-2171,0.5141,3,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,660.58,936.49,11.13,4,0.00,4,11.13,9.65,38.61,1.15,2.24,,"3 frame(s); median area 4.0 px; net motion dx=-30.9, dy=-91.2; flags: none"
N1358105587,T1093,1358105587-1352,0.5141,3,12,co-iss-n1358105587,1358105587,2001-01-13T19:19:41.102,646.56,925.37,10.30,6,0.00,6,10.30,9.06,54.37,1.14,4.17,,"3 frame(s); median area 4.0 px; net motion dx=-30.9, dy=-91.2; flags: none"
N1358106096,T1093,1358106096-0846,0.5141,3,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,629.65,845.33,9.03,3,0.00,3,9.03,8.51,25.53,1.06,1.73,,"3 frame(s); median area 4.0 px; net motion dx=-30.9, dy=-91.2; flags: none"
N1358105418,T1007,1358105418-0192,0.5138,3,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,610.39,735.94,10.84,3,0.00,3,10.84,9.21,27.62,1.18,1.73,,"3 frame(s); median area 3.0 px; net motion dx=36.4, dy=-20.6; flags: none"
N1358105587,T1007,1358105587-0230,0.5138,3,12,co-iss-n1358105587,1358105587,2001-01-13T19:19:41.102,618.65,731.64,9.43,3,0.00,3,9.43,8.63,25.88,1.09,1.73,,"3 frame(s); median area 3.0 px; net motion dx=36.4, dy=-20.6; flags: none"
N1358106096,T1007,1358106096-0096,0.5138,3,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,646.78,715.31,10.98,4,0.00,4,10.98,9.07,36.28,1.21,2.45,,"3 frame(s); median area 3.0 px; net motion dx=36.4, dy=-20.6; flags: none"
N1358069418,T0714,1358069418-0744,0.5133,2,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,837.97,823.15,11.11,9,0.00,9,11.11,8.23,74.07,1.35,1.71,,"2 frame(s); median area 6.5 px; net motion dx=-11.3, dy=-14.4; flags: none"
N1358069587,T0714,1358069587-0588,0.5133,2,7,co-iss-n1358069587,1358069587,2001-01-13T09:19:41.351,826.68,808.72,9.99,4,0.00,4,9.99,9.03,36.14,1.11,2.45,,"2 frame(s); median area 6.5 px; net motion dx=-11.3, dy=-14.4; flags: none"
N1358063118,T0467,1358063118-0388,0.5131,3,1,co-iss-n1358063118,1358063118,2001-01-13T07:32:24.388,638.02,962.64,9.75,3,0.00,3,9.75,9.01,27.02,1.08,1.73,,"3 frame(s); median area 4.0 px; net motion dx=6.5, dy=48.1; flags: none"
N1358063287,T0467,1358063287-0432,0.5131,3,2,co-iss-n1358063287,1358063287,2001-01-13T07:34:41.395,644.97,951.11,11.40,8,0.00,8,11.40,9.32,74.54,1.22,4.17,,"3 frame(s); median area 4.0 px; net motion dx=6.5, dy=48.1; flags: none"
N1358063796,T0467,1358063796-0367,0.5131,3,3,co-iss-n1358063796,1358063796,2001-01-13T07:44:18.415,644.50,1010.74,8.27,4,0.15,4,8.27,8.04,32.16,1.03,6.17,,"3 frame(s); median area 4.0 px; net motion dx=6.5, dy=48.1; flags: none"
N1358105418,T1095,1358105418-2351,0.5130,3,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,672.68,949.37,12.89,5,0.00,5,12.89,8.90,44.48,1.45,1.73,,"3 frame(s); median area 3.0 px; net motion dx=-9.7, dy=-92.8; flags: none"
N1358105587,T1095,1358105587-1390,0.5130,3,12,co-iss-n1358105587,1358105587,2001-01-13T19:19:41.102,656.63,937.65,10.31,3,0.00,3,10.31,9.24,27.71,1.12,1.73,,"3 frame(s); median area 3.0 px; net motion dx=-9.7, dy=-92.8; flags: none"
N1358106096,T1095,1358106096-0994,0.5130,3,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,662.95,856.56,13.16,3,0.00,3,13.16,9.89,29.68,1.33,1.73,,"3 frame(s); median area 3.0 px; net motion dx=-9.7, dy=-92.8; flags: none"
N1358063118,T0465,1358063118-0373,0.5127,3,1,co-iss-n1358063118,1358063118,2001-01-13T07:32:24.388,569.13,961.64,11.67,6,0.00,6,11.67,10.33,62.00,1.13,1.18,,"3 frame(s); median area 6.0 px; net motion dx=3.5, dy=-8.4; flags: none"
N1358063287,T0465,1358063287-0464,0.5127,3,2,co-iss-n1358063287,1358063287,2001-01-13T07:34:41.395,569.31,960.96,9.16,3,0.00,3,9.16,8.73,26.18,1.05,4.39,,"3 frame(s); median area 6.0 px; net motion dx=3.5, dy=-8.4; flags: none"
N1358063796,T0465,1358063796-0171,0.5127,3,3,co-iss-n1358063796,1358063796,2001-01-13T07:44:18.415,572.59,953.22,10.33,6,0.00,6,10.33,8.72,52.34,1.18,1.76,,"3 frame(s); median area 6.0 px; net motion dx=3.5, dy=-8.4; flags: none"
N1358105418,T1022,1358105418-0408,0.5126,3,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,706.26,785.98,11.67,9,0.00,9,11.67,9.50,85.46,1.23,5.14,,"3 frame(s); median area 4.0 px; net motion dx=-68.2, dy=-16.5; flags: none"
N1358105587,T1022,1358105587-0363,0.5126,3,12,co-iss-n1358105587,1358105587,2001-01-13T19:19:41.102,702.03,774.50,9.74,4,0.15,4,9.74,8.80,35.21,1.11,6.85,,"3 frame(s); median area 4.0 px; net motion dx=-68.2, dy=-16.5; flags: none"
N1358106096,T1022,1358106096-0223,0.5126,3,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,638.07,769.47,12.11,4,0.00,4,12.11,9.79,39.17,1.24,2.62,,"3 frame(s); median area 4.0 px; net motion dx=-68.2, dy=-16.5; flags: none"
N1358108287,T1456,1358108287-0113,0.5125,2,15,co-iss-n1358108287,1358108287,2001-01-13T20:04:41.083,733.82,345.26,22.14,3,0.00,3,22.14,13.24,39.72,1.67,1.73,,"2 frame(s); median area 3.0 px; net motion dx=-25.5, dy=2.6; flags: none"
N1358108796,T1456,1358108796-0051,0.5125,2,16,co-iss-n1358108796,1358108796,2001-01-13T20:14:18.103,708.35,347.87,41.71,3,0.00,3,41.71,21.43,64.28,1.95,1.73,,"2 frame(s); median area 3.0 px; net motion dx=-25.5, dy=2.6; flags: none"
N1358117118,T1952,1358117118-0039,0.5125,2,22,co-iss-n1358117118,1358117118,2001-01-13T22:32:24.014,763.06,170.66,10.05,3,0.00,3,10.05,8.69,26.06,1.16,4.39,,"2 frame(s); median area 3.0 px; net motion dx=1.8, dy=-78.1; flags: none"
N1358117118,T1961,1358117118-0107,0.5125,2,22,co-iss-n1358117118,1358117118,2001-01-13T22:32:24.014,130.89,445.15,50.21,3,0.00,3,50.21,22.66,67.99,2.22,1.73,,"2 frame(s); median area 3.0 px; net motion dx=3.8, dy=-67.8; flags: none"
N1358117287,T1952,1358117287-0018,0.5125,2,23,co-iss-n1358117287,1358117287,2001-01-13T22:34:41.021,764.87,92.59,42.55,3,0.00,3,42.55,31.17,93.51,1.37,1.73,,"2 frame(s); median area 3.0 px; net motion dx=1.8, dy=-78.1; flags: none"
N1358117287,T1961,1358117287-0110,0.5125,2,23,co-iss-n1358117287,1358117287,2001-01-13T22:34:41.021,134.65,377.35,8.83,3,0.00,3,8.83,8.40,25.19,1.05,1.73,,"2 frame(s); median area 3.0 px; net motion dx=3.8, dy=-67.8; flags: none"
N1358108118,T1379,1358108118-0094,0.5125,2,14,co-iss-n1358108118,1358108118,2001-01-13T20:02:24.077,576.53,379.99,9.28,4,0.00,4,9.28,8.03,32.12,1.16,2.62,,"2 frame(s); median area 6.5 px; net motion dx=1.8, dy=-3.0; flags: none"
N1358108287,T1379,1358108287-0117,0.5125,2,15,co-iss-n1358108287,1358108287,2001-01-13T20:04:41.083,578.30,376.99,11.54,9,0.00,9,11.54,9.03,81.25,1.28,1.63,,"2 frame(s); median area 6.5 px; net motion dx=1.8, dy=-3.0; flags: none"
N1358105418,T1080,1358105418-1463,0.5124,3,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,629.10,884.82,12.20,5,0.00,5,12.20,9.06,45.29,1.35,1.84,,"3 frame(s); median area 5.0 px; net motion dx=-1.4, dy=-74.0; flags: none"
N1358105587,T1080,1358105587-1172,0.5124,3,12,co-iss-n1358105587,1358105587,2001-01-13T19:19:41.102,621.95,890.67,8.06,3,0.00,3,8.06,7.50,22.50,1.08,1.73,,"3 frame(s); median area 5.0 px; net motion dx=-1.4, dy=-74.0; flags: none"
N1358106096,T1080,1358106096-0460,0.5124,3,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,627.69,810.82,13.94,5,0.00,5,13.94,8.75,43.77,1.59,3.54,,"3 frame(s); median area 5.0 px; net motion dx=-1.4, dy=-74.0; flags: none"
N1358114418,T1615,1358114418-0360,0.5120,3,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,463.67,777.99,9.74,3,0.00,3,9.74,9.61,28.83,1.01,1.73,,"3 frame(s); median area 3.0 px; net motion dx=3.8, dy=-53.2; flags: none"
N1358114587,T1615,1358114587-0210,0.5120,3,20,co-iss-n1358114587,1358114587,2001-01-13T21:49:41.040,481.15,727.28,11.91,3,0.00,3,11.91,9.11,27.33,1.31,4.39,,"3 frame(s); median area 3.0 px; net motion dx=3.8, dy=-53.2; flags: none"
N1358115096,T1615,1358115096-0084,0.5120,3,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,467.46,724.77,15.66,8,0.00,8,15.66,11.38,91.02,1.38,1.69,,"3 frame(s); median area 3.0 px; net motion dx=3.8, dy=-53.2; flags: none"
N1358117118,T1977,1358117118-0289,0.5118,2,22,co-iss-n1358117118,1358117118,2001-01-13T22:32:24.014,468.69,948.33,9.39,6,0.00,6,9.39,8.34,50.03,1.13,2.29,,"2 frame(s); median area 6.5 px; net motion dx=15.4, dy=-30.5; flags: none"
N1358117287,T1977,1358117287-0304,0.5118,2,23,co-iss-n1358117287,1358117287,2001-01-13T22:34:41.021,484.13,917.87,11.22,7,0.00,7,11.22,8.54,59.80,1.31,2.67,,"2 frame(s); median area 6.5 px; net motion dx=15.4, dy=-30.5; flags: none"
N1358108118,T1397,1358108118-0257,0.5116,2,14,co-iss-n1358108118,1358108118,2001-01-13T20:02:24.077,596.91,936.60,11.52,5,0.00,5,11.52,8.87,44.35,1.30,1.73,,"2 frame(s); median area 6.0 px; net motion dx=-14.7, dy=-19.7; flags: none"
N1358108287,T1397,1358108287-0291,0.5116,2,15,co-iss-n1358108287,1358108287,2001-01-13T20:04:41.083,582.23,916.92,13.19,7,0.00,7,13.19,8.35,58.45,1.58,2.18,,"2 frame(s); median area 6.0 px; net motion dx=-14.7, dy=-19.7; flags: none"
N1358105418,T1034,1358105418-0594,0.5111,2,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,789.54,813.25,12.63,6,0.00,6,12.63,10.25,61.48,1.23,2.08,,"2 frame(s); median area 6.0 px; net motion dx=-64.6, dy=6.6; flags: none"
N1358106096,T1034,1358106096-0545,0.5111,2,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,724.90,819.83,11.89,6,0.00,6,11.89,8.74,52.46,1.36,1.53,,"2 frame(s); median area 6.0 px; net motion dx=-64.6, dy=6.6; flags: none"
N1358101818,T0949,1358101818-0485,0.5110,2,9,co-iss-n1358101818,1358101818,2001-01-13T18:17:24.120,189.50,708.01,15.97,6,0.00,6,15.97,15.69,94.11,1.02,2.18,,"2 frame(s); median area 5.0 px; net motion dx=-30.1, dy=36.4; flags: none"
N1358101987,T0949,1358101987-0478,0.5110,2,10,co-iss-n1358101987,1358101987,2001-01-13T18:19:41.127,159.36,744.40,16.87,4,0.00,4,16.87,10.24,40.96,1.65,1.00,,"2 frame(s); median area 5.0 px; net motion dx=-30.1, dy=36.4; flags: none"
N1358101818,T0932,1358101818-0369,0.5109,2,9,co-iss-n1358101818,1358101818,2001-01-13T18:17:24.120,33.67,560.17,18.37,6,0.00,6,18.37,18.37,110.23,1.00,4.26,,"2 frame(s); median area 4.5 px; net motion dx=-27.3, dy=-46.8; flags: none"
N1358101987,T0932,1358101987-0313,0.5109,2,10,co-iss-n1358101987,1358101987,2001-01-13T18:19:41.127,6.39,513.39,18.60,3,0.00,3,18.60,15.77,47.31,1.18,1.73,,"2 frame(s); median area 4.5 px; net motion dx=-27.3, dy=-46.8; flags: none"
N1358101818,T0951,1358101818-0521,0.5106,2,9,co-iss-n1358101818,1358101818,2001-01-13T18:17:24.120,670.40,748.64,11.73,6,0.00,6,11.73,10.99,65.95,1.07,2.03,,"2 frame(s); median area 6.0 px; net motion dx=29.1, dy=-10.4; flags: none"
N1358101987,T0951,1358101987-0474,0.5106,2,10,co-iss-n1358101987,1358101987,2001-01-13T18:19:41.127,699.53,738.29,12.64,6,0.00,6,12.64,11.86,71.14,1.07,2.03,,"2 frame(s); median area 6.0 px; net motion dx=29.1, dy=-10.4; flags: none"
N1358105418,T1054,1358105418-0868,0.5089,3,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,605.60,841.68,13.79,12,0.00,12,13.79,8.98,107.81,1.53,1.29,,"3 frame(s); median area 6.0 px; net motion dx=10.8, dy=-77.1; flags: none"
N1358105587,T1054,1358105587-0758,0.5089,3,12,co-iss-n1358105587,1358105587,2001-01-13T19:19:41.102,605.98,839.59,10.23,3,0.00,3,10.23,8.28,24.85,1.24,1.73,,"3 frame(s); median area 6.0 px; net motion dx=10.8, dy=-77.1; flags: none"
N1358106096,T1054,1358106096-0200,0.5089,3,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,616.42,764.58,14.10,6,0.00,6,14.10,10.12,60.69,1.39,1.63,,"3 frame(s); median area 6.0 px; net motion dx=10.8, dy=-77.1; flags: none"
N1358108118,T1420,1358108118-0481,0.5087,3,14,co-iss-n1358108118,1358108118,2001-01-13T20:02:24.077,585.96,985.69,9.76,3,0.00,3,9.76,9.35,28.04,1.04,4.39,,"3 frame(s); median area 5.0 px; net motion dx=17.1, dy=-22.9; flags: none"
N1358108287,T1420,1358108287-0482,0.5087,3,15,co-iss-n1358108287,1358108287,2001-01-13T20:04:41.083,585.29,990.29,9.93,6,0.00,6,9.93,9.00,53.97,1.10,2.53,,"3 frame(s); median area 5.0 px; net motion dx=17.1, dy=-22.9; flags: none"
N1358108796,T1420,1358108796-0205,0.5087,3,16,co-iss-n1358108796,1358108796,2001-01-13T20:14:18.103,603.05,962.82,9.82,5,0.00,5,9.82,9.56,47.82,1.03,5.21,,"3 frame(s); median area 5.0 px; net motion dx=17.1, dy=-22.9; flags: none"
N1358108118,T1430,1358108118-0653,0.5086,3,14,co-iss-n1358108118,1358108118,2001-01-13T20:02:24.077,727.73,1004.35,9.62,3,0.00,3,9.62,8.50,25.50,1.13,1.73,,"3 frame(s); median area 4.0 px; net motion dx=-83.2, dy=3.2; flags: none"
N1358108287,T1430,1358108287-0486,0.5086,3,15,co-iss-n1358108287,1358108287,2001-01-13T20:04:41.083,718.23,991.56,9.93,7,0.00,7,9.93,8.34,58.37,1.19,2.09,,"3 frame(s); median area 4.0 px; net motion dx=-83.2, dy=3.2; flags: none"
N1358108796,T1430,1358108796-0424,0.5086,3,16,co-iss-n1358108796,1358108796,2001-01-13T20:14:18.103,644.57,1007.57,9.82,4,0.00,4,9.82,8.60,34.40,1.14,2.62,,"3 frame(s); median area 4.0 px; net motion dx=-83.2, dy=3.2; flags: none"
N1358065818,T0568,1358065818-0214,0.5083,2,4,co-iss-n1358065818,1358065818,2001-01-13T08:17:24.370,552.34,356.24,17.72,5,0.00,5,17.72,13.22,66.08,1.34,1.73,,"2 frame(s); median area 4.5 px; net motion dx=-47.6, dy=23.9; flags: none"
N1358065987,T0568,1358065987-0227,0.5083,2,5,co-iss-n1358065987,1358065987,2001-01-13T08:19:41.376,504.74,380.15,18.37,4,0.00,4,18.37,14.33,57.31,1.28,2.45,,"2 frame(s); median area 4.5 px; net motion dx=-47.6, dy=23.9; flags: none"
N1358108118,T1377,1358108118-0090,0.5083,2,14,co-iss-n1358108118,1358108118,2001-01-13T20:02:24.077,857.75,374.77,18.67,3,0.00,3,18.67,12.88,38.64,1.45,4.39,,"2 frame(s); median area 3.0 px; net motion dx=43.5, dy=-37.9; flags: none"
N1358108796,T1377,1358108796-0045,0.5083,2,16,co-iss-n1358108796,1358108796,2001-01-13T20:14:18.103,901.22,336.83,29.91,3,0.00,3,29.91,16.47,49.41,1.82,1.73,,"2 frame(s); median area 3.0 px; net motion dx=43.5, dy=-37.9; flags: none"
N1358069418,T0663,1358069418-0095,0.5083,2,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,591.29,502.94,8.86,3,0.00,3,8.86,8.22,24.67,1.08,4.39,,"2 frame(s); median area 3.5 px; net motion dx=-67.4, dy=-11.8; flags: none"
N1358069587,T0663,1358069587-0114,0.5083,2,7,co-iss-n1358069587,1358069587,2001-01-13T09:19:41.351,523.87,491.13,35.56,4,0.00,4,35.56,20.20,80.78,1.76,2.45,,"2 frame(s); median area 3.5 px; net motion dx=-67.4, dy=-11.8; flags: none"
N1358105418,T1024,1358105418-0436,0.5080,3,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,714.36,790.12,14.36,8,0.00,8,14.36,10.50,84.03,1.37,1.14,,"3 frame(s); median area 4.0 px; net motion dx=-67.7, dy=-13.4; flags: none"
N1358105587,T1024,1358105587-0387,0.5080,3,12,co-iss-n1358105587,1358105587,2001-01-13T19:19:41.102,714.69,779.34,8.71,3,0.00,3,8.71,8.19,24.58,1.06,1.73,,"3 frame(s); median area 4.0 px; net motion dx=-67.7, dy=-13.4; flags: none"
N1358106096,T1024,1358106096-0249,0.5080,3,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,646.64,776.76,12.86,4,0.00,4,12.86,10.20,40.82,1.26,2.45,,"3 frame(s); median area 4.0 px; net motion dx=-67.7, dy=-13.4; flags: none"
N1358069418,T0661,1358069418-0066,0.5079,2,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,374.46,363.39,25.98,4,0.00,4,25.98,17.12,68.47,1.52,1.00,,"2 frame(s); median area 3.5 px; net motion dx=52.9, dy=1.8; flags: none"
N1358069587,T0661,1358069587-0075,0.5079,2,7,co-iss-n1358069587,1358069587,2001-01-13T09:19:41.351,427.33,365.19,18.34,3,0.00,3,18.34,12.81,38.43,1.43,1.73,,"2 frame(s); median area 3.5 px; net motion dx=52.9, dy=1.8; flags: none"
N1358117118,T1994,1358117118-0520,0.5078,3,22,co-iss-n1358117118,1358117118,2001-01-13T22:32:24.014,365.02,990.49,9.39,4,0.00,4,9.39,9.20,36.79,1.02,2.45,,"3 frame(s); median area 4.0 px; net motion dx=57.6, dy=23.8; flags: none"
N1358117287,T1994,1358117287-0432,0.5078,3,23,co-iss-n1358117287,1358117287,2001-01-13T22:34:41.021,361.37,976.24,11.47,4,0.00,4,11.47,10.31,41.24,1.11,2.70,,"3 frame(s); median area 4.0 px; net motion dx=57.6, dy=23.8; flags: none"
N1358117796,T1994,1358117796-0341,0.5078,3,24,co-iss-n1358117796,1358117796,2001-01-13T22:44:18.041,422.60,1014.26,10.09,4,0.00,4,10.09,8.75,35.00,1.15,4.47,,"3 frame(s); median area 4.0 px; net motion dx=57.6, dy=23.8; flags: none"
N1358108118,T1392,1358108118-0222,0.5074,2,14,co-iss-n1358108118,1358108118,2001-01-13T20:02:24.077,269.40,904.71,10.11,3,0.00,3,10.11,8.53,25.58,1.19,1.73,,"2 frame(s); median area 4.0 px; net motion dx=10.1, dy=77.5; flags: none"
N1358108796,T1392,1358108796-0271,0.5074,2,16,co-iss-n1358108796,1358108796,2001-01-13T20:14:18.103,279.52,982.25,29.84,5,0.00,5,29.84,13.18,65.92,2.26,4.60,,"2 frame(s); median area 4.0 px; net motion dx=10.1, dy=77.5; flags: none"
N1358105418,T1037,1358105418-0626,0.5073,2,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,803.37,818.29,10.23,8,0.00,8,10.23,8.77,70.19,1.17,2.49,,"2 frame(s); median area 6.0 px; net motion dx=-40.8, dy=10.8; flags: none"
N1358106096,T1037,1358106096-0643,0.5073,2,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,762.57,829.08,13.04,4,0.00,4,13.04,9.95,39.78,1.31,3.16,,"2 frame(s); median area 6.0 px; net motion dx=-40.8, dy=10.8; flags: none"
N1358108118,T1411,1358108118-0352,0.5073,3,14,co-iss-n1358108118,1358108118,2001-01-13T20:02:24.077,644.48,962.58,11.52,4,0.00,4,11.52,8.50,34.00,1.36,2.62,,"3 frame(s); median area 4.0 px; net motion dx=-10.1, dy=14.9; flags: none"
N1358108287,T1411,1358108287-0410,0.5073,3,15,co-iss-n1358108287,1358108287,2001-01-13T20:04:41.083,647.59,959.06,8.30,5,0.00,5,8.30,7.94,39.69,1.05,3.69,,"3 frame(s); median area 4.0 px; net motion dx=-10.1, dy=14.9; flags: none"
N1358108796,T1411,1358108796-0257,0.5073,3,16,co-iss-n1358108796,1358108796,2001-01-13T20:14:18.103,634.42,977.47,9.82,4,0.00,4,9.82,9.32,37.29,1.05,2.24,,"3 frame(s); median area 4.0 px; net motion dx=-10.1, dy=14.9; flags: none"
N1358108118,T1395,1358108118-0230,0.5067,2,14,co-iss-n1358108118,1358108118,2001-01-13T20:02:24.077,578.04,924.48,11.52,6,0.00,6,11.52,10.09,60.54,1.14,3.60,,"2 frame(s); median area 6.0 px; net motion dx=-17.0, dy=-13.8; flags: none"
N1358108287,T1395,1358108287-0280,0.5067,2,15,co-iss-n1358108287,1358108287,2001-01-13T20:04:41.083,561.03,910.72,11.56,6,0.00,6,11.56,9.41,56.47,1.23,1.46,,"2 frame(s); median area 6.0 px; net motion dx=-17.0, dy=-13.8; flags: none"
